season,season_type,week,game_id,play_id,side,is_playtime_play,is_no_play,play_type,quarter,down,yards_to_go,possession_team_id,game_clock,defender_location,is_ball_carrier,is_offense_play,is_defense_play,is_st_play,is_lined_up_as_qb,was_running_route,gsis_id,display_name,short_name,esb_id,position_group,position,jersey_number,current_team_id,gsis_it_id,smart_id,first_name,last_name,football_name,suffix,player_name,ngs_position,ngs_position_group,team_id,status,headshot,receiver_location_type,was_blitzing,is_st_ball_carrier
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,LEFT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0032892,Nick Vigil,N.Vigil,VIG247556,LB,OLB,59,0920,43376,32005649-4724-7556-ed99-df36a6a1d2b2,Nicholas,Vigil,Nick,,Nick Vigil,MLB,LB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dhp9zcxzseey4ce8eely,,false,
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,RIGHT_SLOT,false,false,true,false,false,false,00-0031380,Darqueze Dennard,D.Dennard,DEN095585,DB,CB,21,0920,41250,32004445-4e09-5585-b09c-1ac0b8a3689f,Darqueze,Dennard,Darqueze,,Darqueze Dennard,SLOT_CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hg4pfugtaerbgwl0nv3l,,false,
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,LEFT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,00-0030471,Shawn Williams,S.Williams,WIL522311,DB,SS,36,0920,40032,32005749-4c52-2311-70db-482094c670a8,Shawn,Williams,Shawn,,Shawn Williams,OLB,LB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yecgbpt6yn4ob0pbmabs,,false,
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,RIGHT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0028912,Vontaze Burfict,V.Burfict,BUR044491,LB,OLB,55,0920,38856,32004255-5204-4491-1577-9f1b0b77d49e,Vontaze,Burfict,Vontaze,Jr.,Vontaze Burfict,MLB,LB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yiq1ldt7exydj8p71qko,,false,
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0027720,Geno Atkins,G.Atkins,ATK216644,DL,DT,97,0920,35559,32004154-4b21-6644-8321-f6f3eca8ee14,Gene,Atkins,Geno,Jr.,Geno Atkins,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iqenztfw9q4ws6a3eamq,,true,
2018,REG,16,2018122305,1246,away,true,false,play_type_pass,2,1,10,1050,08:45,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0027044,Michael Johnson,M.Johnson,JOH000003,DL,DE,90,0920,34521,32004a4f-4800-0003-e3a8-00d483b4672f,Michael,Johnson,Michael,,Michael Johnson,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/krkxyza7pgqtd4pgfosk,,true,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,true,00-0034772,Antonio Callaway,A.Callaway,CAL612552,WR,WR,11,1050,46174,32004341-4c61-2552-abe1-70ec5629d91c,Antonio,Callaway,Antonio,,Antonio Callaway,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eydr6upreksg0xwzztvw,LEFT_WIDE,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,true,false,00-0034855,Baker Mayfield,B.Mayfield,MAY483453,QB,QB,6,1050,46073,32004d41-5948-3453-e6ac-1ecff99fdcf6,Baker,Mayfield,Baker,,Baker Mayfield,QB,QB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mrajlbudbl0hcfzmrqz3,,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0032257,Duke Johnson,D.Johnson,JOH000009,RB,RB,29,1050,42420,32004a4f-4800-0009-3d52-7d0c4c49cdd8,Randy,Johnson,Duke,Jr.,Duke Johnson,RB,RB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ak6cpi69otvths6uo21w,BACKFIELD,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,true,true,false,false,false,true,00-0032054,Breshad Perriman,B.Perriman,PER440170,WR,WR,19,1050,42369,32005045-5244-0170-6920-f60eb457c1fb,Breshad,Perriman,Breshad,,Breshad Perriman,SLOT_WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bne5jiks934q5elln42g,LEFT_SLOT,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,,Jarvis Landry,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,RIGHT_WIDE,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0031426,Joel Bitonio,J.Bitonio,BIT316411,OL,G,75,1050,41264,32004249-5431-6411-4772-9ef0395824e9,Joel,Bitonio,Joel,,Joel Bitonio,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aek5tahrogvzurkndyin,,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0031386,Greg Robinson,G.Robinson,ROB501818,OL,OT,78,1050,41228,3200524f-4250-1818-202c-12ce32d97431,Gregory,Robinson,Greg,,Greg Robinson,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wn008se3po5pb3dtscz3,,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0029963,Chris Hubbard,C.Hubbard,HUB174074,OL,G,74,1050,40416,32004855-4217-4074-41a2-2926a9fc4a4b,Christopher,Hubbard,Christopher,,Chris Hubbard,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qltj9fkjlk3e3qmynxg6,,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0030076,JC Tretter,J.Tretter,TRE768289,OL,T,64,1050,40070,32005452-4576-8289-e848-de32c15c2d32,Joseph,Tretter,J.C.,Jr.,JC Tretter,C,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0fijxm9wtlfzqbzdnxx,,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0029738,Darren Fells,D.Fells,FEL484741,TE,TE,88,1050,39907,32004645-4c48-4741-3cde-85c41f8d14ee,Darren,Fells,Darren,,Darren Fells,TE,TE,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k9wphsxmikgerwiokwzi,RIGHT_TIGHT,false,
2018,REG,16,2018122305,1246,home,true,false,play_type_pass,2,1,10,1050,08:45,,false,true,false,false,false,false,00-0029592,Kevin Zeitler,K.Zeitler,ZEI626612,OL,G,70,1050,38557,32005a45-4962-6612-5e4f-98d957ec559c,Kevin,Zeitler,Kevin,,Kevin Zeitler,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yhfkf5jxueqrrc1swr8c,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0027044,Michael Johnson,M.Johnson,JOH000003,DL,DE,90,0920,34521,32004a4f-4800-0003-e3a8-00d483b4672f,Michael,Johnson,Michael,,Michael Johnson,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/krkxyza7pgqtd4pgfosk,,true,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_WIDE,false,false,true,false,false,false,00-0034683,Darius Phillips,D.Phillips,PHI140202,DB,CB,23,0920,46239,32005048-4914-0202-3000-11de21adea45,Darius,Phillips,Darius,,Darius Phillips,CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/adlxhz8ns92bzi3u0kwv,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,SAFETY,false,false,true,false,false,false,00-0034675,Jessie Bates,J.Bates,BAT108395,DB,S,30,0920,46123,32004241-5410-8395-d37a-630df6f54a7b,Jessie,Bates,Jessie,,Jessie Bates,HIGH_SAFETY,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wdm6mbg4s5pozq6xnbrw,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,RIGHT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,00-0033791,Brandon Wilson,B.Wilson,WIL652475,DB,S,40,0920,45020,32005749-4c65-2475-14c2-d846ae93e20f,Brandon,Wilson,Brandon,,Brandon Wilson,OLB,LB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/uyohpr4kmemhzkzahsav,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0032892,Nick Vigil,N.Vigil,VIG247556,LB,OLB,59,0920,43376,32005649-4724-7556-ed99-df36a6a1d2b2,Nicholas,Vigil,Nick,,Nick Vigil,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dhp9zcxzseey4ce8eely,,true,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_SLOT,false,false,true,false,false,false,00-0033107,William Jackson,W.Jackson,JAC645516,DB,CB,22,0920,43313,32004a41-4364-5516-1a9f-87dcd74055ee,William,Jackson,William,III,William Jackson,SLOT_CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qk5m29obdq6f78loygdo,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0034834,Sam Hubbard,S.Hubbard,HUB387605,DL,DE,94,0920,46147,32004855-4238-7605-6321-5450303da155,Samuel,Hubbard,Sam,,Sam Hubbard,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wov6yggcataskiksyycz,,true,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_SLOT,false,false,true,false,false,false,00-0031380,Darqueze Dennard,D.Dennard,DEN095585,DB,CB,21,0920,41250,32004445-4e09-5585-b09c-1ac0b8a3689f,Darqueze,Dennard,Darqueze,,Darqueze Dennard,SLOT_CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hg4pfugtaerbgwl0nv3l,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,RIGHT_WIDE,false,false,true,false,false,false,00-0030471,Shawn Williams,S.Williams,WIL522311,DB,SS,36,0920,40032,32005749-4c52-2311-70db-482094c670a8,Shawn,Williams,Shawn,,Shawn Williams,CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yecgbpt6yn4ob0pbmabs,,false,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0027720,Geno Atkins,G.Atkins,ATK216644,DL,DT,97,0920,35559,32004154-4b21-6644-8321-f6f3eca8ee14,Gene,Atkins,Geno,Jr.,Geno Atkins,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iqenztfw9q4ws6a3eamq,,true,
2018,REG,16,2018122305,3048,away,true,false,play_type_pass,4,3,19,1050,08:12,LEFT_EDGE_RUSHER,false,false,true,false,false,false,00-0027662,Carlos Dunlap,C.Dunlap,DUN474478,DL,DE,96,0920,35493,32004455-4e47-4478-d651-c5c2e90fab0d,Carlos,Dunlap,Carlos,Jr.,Carlos Dunlap,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ujolba5oyllj8di49syz,,true,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,false,00-0031426,Joel Bitonio,J.Bitonio,BIT316411,OL,G,75,1050,41264,32004249-5431-6411-4772-9ef0395824e9,Joel,Bitonio,Joel,,Joel Bitonio,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aek5tahrogvzurkndyin,,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,true,00-0034772,Antonio Callaway,A.Callaway,CAL612552,WR,WR,11,1050,46174,32004341-4c61-2552-abe1-70ec5629d91c,Antonio,Callaway,Antonio,,Antonio Callaway,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eydr6upreksg0xwzztvw,RIGHT_WIDE,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,false,00-0029592,Kevin Zeitler,K.Zeitler,ZEI626612,OL,G,70,1050,38557,32005a45-4962-6612-5e4f-98d957ec559c,Kevin,Zeitler,Kevin,,Kevin Zeitler,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yhfkf5jxueqrrc1swr8c,,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,true,false,00-0034855,Baker Mayfield,B.Mayfield,MAY483453,QB,QB,6,1050,46073,32004d41-5948-3453-e6ac-1ecff99fdcf6,Baker,Mayfield,Baker,,Baker Mayfield,QB,QB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mrajlbudbl0hcfzmrqz3,,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,true,00-0033885,David Njoku,D.Njoku,NJO355964,TE,TE,85,1050,44841,32004e4a-4f35-5964-1f03-4dc0b4e0b757,David,Njoku,David,,David Njoku,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qiehmamkrrmrcrpqoxvd,LEFT_WIDE,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,true,00-0032977,Rashard Higgins,R.Higgins,HIG322107,WR,WR,81,1050,43461,32004849-4732-2107-8b68-79212110bd89,Rashard,Higgins,Rashard,,Rashard Higgins,SLOT_WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ya6ohfbuk96lfgarxbds,RIGHT_SLOT,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,true,00-0032257,Duke Johnson,D.Johnson,JOH000009,RB,RB,29,1050,42420,32004a4f-4800-0009-3d52-7d0c4c49cdd8,Randy,Johnson,Duke,Jr.,Duke Johnson,RB,RB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ak6cpi69otvths6uo21w,BACKFIELD,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,true,true,false,false,false,true,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,,Jarvis Landry,SLOT_WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,RIGHT_SLOT,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,false,00-0031386,Greg Robinson,G.Robinson,ROB501818,OL,OT,78,1050,41228,3200524f-4250-1818-202c-12ce32d97431,Gregory,Robinson,Greg,,Greg Robinson,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wn008se3po5pb3dtscz3,,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,false,00-0029963,Chris Hubbard,C.Hubbard,HUB174074,OL,G,74,1050,40416,32004855-4217-4074-41a2-2926a9fc4a4b,Christopher,Hubbard,Christopher,,Chris Hubbard,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qltj9fkjlk3e3qmynxg6,,false,
2018,REG,16,2018122305,3048,home,true,false,play_type_pass,4,3,19,1050,08:12,,false,true,false,false,false,false,00-0030076,JC Tretter,J.Tretter,TRE768289,OL,T,64,1050,40070,32005452-4576-8289-e848-de32c15c2d32,Joseph,Tretter,J.C.,Jr.,JC Tretter,C,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0fijxm9wtlfzqbzdnxx,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,RIGHT_WIDE,false,false,true,false,false,false,00-0033107,William Jackson,W.Jackson,JAC645516,DB,CB,22,0920,43313,32004a41-4364-5516-1a9f-87dcd74055ee,William,Jackson,William,III,William Jackson,CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qk5m29obdq6f78loygdo,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,LEFT_SLOT,false,false,true,false,false,false,00-0027245,Vincent Rey,V.Rey,REY000813,LB,OLB,57,0920,35753,32005245-5900-0813-13cd-5af75fb7310f,Vincent,Rey,Vincent,,Vincent Rey,SLOT_CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fb8trvmla0xvbyp2rvyi,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,RIGHT_INSIDE_LINEBACKER,false,false,true,false,false,false,00-0033344,Hardy Nickerson,H.Nickerson,NIC661907,LB,MLB,56,0920,45223,32004e49-4366-1907-c391-dc6621edec42,Hardy,Nickerson,Hardy,,Hardy Nickerson,MLB,LB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/g99sleam8njedabb9jmz,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,LEFT_SLOT,false,false,true,false,false,false,00-0034675,Jessie Bates,J.Bates,BAT108395,DB,S,30,0920,46123,32004241-5410-8395-d37a-630df6f54a7b,Jessie,Bates,Jessie,,Jessie Bates,SLOT_CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wdm6mbg4s5pozq6xnbrw,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,00-0033066,Andrew Billings,A.Billings,BIL462662,DL,DT,99,0920,43411,32004249-4c46-2662-d818-0e385b7aa3bd,Andrew,Billings,Andrew,,Andrew Billings,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/iaxdnraqmqip45n1xa3b,,true,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,LEFT_EDGE_RUSHER,false,false,true,false,false,false,00-0033912,Jordan Willis,J.Willis,WIL603954,DL,DE,75,0920,44885,32005749-4c60-3954-e496-181276b2909c,Jordan,Willis,Jordan,,Jordan Willis,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ogcjioxnpfo5qwgj8ihn,,true,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0032892,Nick Vigil,N.Vigil,VIG247556,LB,OLB,59,0920,43376,32005649-4724-7556-ed99-df36a6a1d2b2,Nicholas,Vigil,Nick,,Nick Vigil,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dhp9zcxzseey4ce8eely,,true,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,00-0027044,Michael Johnson,M.Johnson,JOH000003,DL,DE,90,0920,34521,32004a4f-4800-0003-e3a8-00d483b4672f,Michael,Johnson,Michael,,Michael Johnson,EDGE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/krkxyza7pgqtd4pgfosk,,true,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,LEFT_INTERIOR_LINE,false,false,true,false,false,false,00-0031615,Christian Ringo,C.Ringo,RIN485973,DL,DT,79,0920,42553,32005249-4e48-5973-f362-9724e6509534,Christian,Ringo,Christian,,Christian Ringo,INTERIOR_LINE,DL,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/psmrjgsszvz2htvuyozd,,true,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,LEFT_WIDE,false,false,true,false,false,false,00-0031380,Darqueze Dennard,D.Dennard,DEN095585,DB,CB,21,0920,41250,32004445-4e09-5585-b09c-1ac0b8a3689f,Darqueze,Dennard,Darqueze,,Darqueze Dennard,CB,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hg4pfugtaerbgwl0nv3l,,false,
2018,REG,16,2018122305,3615,away,true,false,play_type_pass,4,2,4,1050,02:01,SAFETY,false,false,true,false,false,false,00-0030471,Shawn Williams,S.Williams,WIL522311,DB,SS,36,0920,40032,32005749-4c52-2311-70db-482094c670a8,Shawn,Williams,Shawn,,Shawn Williams,HIGH_SAFETY,DB,0920,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yecgbpt6yn4ob0pbmabs,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,true,00-0029738,Darren Fells,D.Fells,FEL484741,TE,TE,88,1050,39907,32004645-4c48-4741-3cde-85c41f8d14ee,Darren,Fells,Darren,,Darren Fells,SLOT_WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/k9wphsxmikgerwiokwzi,RIGHT_SLOT,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,false,00-0029592,Kevin Zeitler,K.Zeitler,ZEI626612,OL,G,70,1050,38557,32005a45-4962-6612-5e4f-98d957ec559c,Kevin,Zeitler,Kevin,,Kevin Zeitler,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yhfkf5jxueqrrc1swr8c,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,true,00-0034772,Antonio Callaway,A.Callaway,CAL612552,WR,WR,11,1050,46174,32004341-4c61-2552-abe1-70ec5629d91c,Antonio,Callaway,Antonio,,Antonio Callaway,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eydr6upreksg0xwzztvw,LEFT_WIDE,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,true,00-0034791,Nick Chubb,N.Chubb,CHU033942,RB,RB,24,1050,46104,32004348-5503-3942-d8b2-181bd658412e,Nicholas,Chubb,Nick,,Nick Chubb,RB,RB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mp7o4isx8qzu4l1ju7ti,BACKFIELD,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,true,false,00-0034855,Baker Mayfield,B.Mayfield,MAY483453,QB,QB,6,1050,46073,32004d41-5948-3453-e6ac-1ecff99fdcf6,Baker,Mayfield,Baker,,Baker Mayfield,QB,QB,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mrajlbudbl0hcfzmrqz3,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,true,true,false,false,false,true,00-0033885,David Njoku,D.Njoku,NJO355964,TE,TE,85,1050,44841,32004e4a-4f35-5964-1f03-4dc0b4e0b757,David,Njoku,David,,David Njoku,SLOT_WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qiehmamkrrmrcrpqoxvd,RIGHT_SLOT,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,true,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,,Jarvis Landry,WR,WR,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q69hmki4eshmfhyh6xzv,RIGHT_WIDE,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,false,00-0031426,Joel Bitonio,J.Bitonio,BIT316411,OL,G,75,1050,41264,32004249-5431-6411-4772-9ef0395824e9,Joel,Bitonio,Joel,,Joel Bitonio,G,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/aek5tahrogvzurkndyin,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,false,00-0031386,Greg Robinson,G.Robinson,ROB501818,OL,OT,78,1050,41228,3200524f-4250-1818-202c-12ce32d97431,Gregory,Robinson,Greg,,Greg Robinson,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wn008se3po5pb3dtscz3,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,false,00-0029963,Chris Hubbard,C.Hubbard,HUB174074,OL,G,74,1050,40416,32004855-4217-4074-41a2-2926a9fc4a4b,Christopher,Hubbard,Christopher,,Chris Hubbard,T,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qltj9fkjlk3e3qmynxg6,,false,
2018,REG,16,2018122305,3615,home,true,false,play_type_pass,4,2,4,1050,02:01,,false,true,false,false,false,false,00-0030076,JC Tretter,J.Tretter,TRE768289,OL,T,64,1050,40070,32005452-4576-8289-e848-de32c15c2d32,Joseph,Tretter,J.C.,Jr.,JC Tretter,C,OL,1050,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b0fijxm9wtlfzqbzdnxx,,false,
2018,REG,16,2018122307,2368,away,true,false,play_type_pass,2,3,2,3000,00:02,,false,true,false,false,false,false,00-0033909,Pat Elflein,P.Elflein,ELF177981,OL,C,65,3000,44882,3200454c-4617-7981-a93d-0e2331f21f60,Patrick,Elflein,Pat,,Pat Elflein,C,OL,3000,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/upxmc4wdnxbtsokxmoyg,,false,
2018,REG,16,2018122307,2368,away,true,false,play_type_pass,2,3,2,3000,00:02,,true,true,false,false,false,true,00-0027981,Kyle Rudolph,K.Rudolph,RUD559717,TE,TE,82,3000,37118,32005255-4455-9717-7e48-fda7c76802aa,Kyle,Rudolph,Kyle,,Kyle Rudolph,SLOT_WR,WR,3000,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/mghugoiw9q76t8dwqhz1,RIGHT_SLOT,false,
